ID,풍력_발전량
448,6313.618693929166
449,4645.57411120832
450,4455.453592795879
451,4690.480484783649
452,5072.948719087988
453,6578.591365169734
454,6737.295707229525
455,4096.159142501652
456,7274.402044478804
457,5391.045534152538
458,4640.518412556499
459,4819.415165435523
460,8531.193578761071
461,4743.671706836671
462,8472.752413909882
463,5818.79650990665
464,3824.63536079973
465,5708.3714414946735
466,5480.783288709819
467,5953.6926820501685
468,5029.148489471525
469,4581.711354240775
470,5088.251668881625
471,4527.155376683921
472,5847.966585803777
473,5724.950461126864
474,6838.677719041705
475,6690.584314022213
476,5031.1577965170145
477,4400.775793414563
478,7194.867128897458
479,3831.6186381950974
480,4780.435345042497
481,5459.062532369047
482,5877.482344321907
483,4943.594911746681
484,5792.470728486776
485,4431.439010888338
486,4612.645676691085
487,6383.057843662798
488,4874.872095119208
489,5254.3350551091135
490,4446.812130909413
491,5163.606279294938
492,4557.895989853889
493,4647.112003587186
494,7102.271913219243
495,5433.351611245424
496,6191.726537838578
497,5493.5861845724285
498,6251.346336554736
499,5927.070528373122
500,4703.82603000477
501,6714.646905791014
502,4936.142518103123
503,6572.945824537426
504,5818.237621419132
505,5694.007086448371
506,4837.386553745717
507,5610.275132656097
508,4857.41883559525
509,6952.941271852702
510,4535.130232617259
511,8179.344168070704
512,4723.842530295253
513,5109.302091225982
514,5891.79270657897
515,6128.049880068749
516,4599.4829413332045
517,5828.952489551157
518,4534.104865051806
519,4797.186132770032
520,8203.167223181576
521,4132.17809606716
522,4735.3473235704005
523,5451.761075891554
524,4414.497428294271
525,5422.850873444229
526,4533.259099569172
527,5488.15135024488
528,4734.176017135382
529,4843.211210377514
530,4658.467845413834
531,5762.030669067055
532,4434.003298204392
533,7740.172974187881
534,4815.8257737495005
535,7783.893317088485
536,4791.681107636541
537,5731.343135457486
538,7506.821542020887
539,4907.371626675129
540,3918.456877954304
541,4849.542467366904
542,4232.647304318845
543,4570.3454866707325
544,4931.953912552446
545,4724.91676934436
546,6045.020209927112
547,7059.094511952251
548,4415.223215337843
549,5080.475348457694
550,4293.897631086409
551,5603.208787560463
552,4694.159997500479
553,5191.099287200719
554,7025.784414287657
555,5407.549701806158
556,5439.071834124625
557,5169.508081175387
558,7273.277776349336
559,4587.121253266931
560,6512.400003846735
561,5302.436555813998
562,8943.743415243924
563,5134.816299442202
564,5691.164552733302
565,7075.838082797825
566,4480.521317716688
567,5314.222100298852
568,5898.407449267805
569,4158.849779557437
570,5014.416077036411
571,6379.128632936627
572,4531.208020079881
573,6360.18835369125
574,4901.567984052002
575,4368.406836543232
576,4830.336353383958
577,8548.567030139267
578,5568.03723917529
579,4773.8596133850515
580,4805.093415673822
581,4626.477480892092
582,4679.333367381245
583,4847.614762622863
584,5647.900426372886
585,4462.705852381885
586,4980.874318148941
587,5138.116358160973
588,4565.764157086611
589,5918.403315704316
590,5991.686220541596
591,7072.2828555218875
592,4461.8749184682965
593,6712.128565084189
594,5859.777147170156
595,5013.654273353517
596,4905.740432329476
597,5075.262160565704
598,5201.72139178589
599,5480.99471481517
600,4414.126196593046
601,8569.12228379026
602,5043.068811774254
603,8096.409648317844
604,6892.437770932913
605,4754.901961546391
606,5291.08563362062
607,6280.504391249269
608,4430.274759028107
609,4391.485270310193
610,4080.3157731108367
611,5652.57983212918
612,4716.317985992879
613,4172.677148271352
614,6243.077039998025
615,5918.088088873774
616,5323.722296457738
617,5714.159050609916
618,6492.245311748236
619,8262.000708725303
620,5252.488942887634
621,4746.469489406794
622,10137.461345680058
623,6193.820981692523
624,4238.65153895691
625,5604.891008440405
626,4542.878296412528
627,4493.4404880441725
628,5795.892652127892
629,5636.263097751886
630,6435.091190423816
631,4237.942427556962
632,6641.018231023103
633,4754.425505500287
634,6453.029486835003
635,5021.809288080782
636,6354.150547746569
637,4521.126010142267
638,5202.077929615974
639,4829.1077798083425
640,4221.774924792349
641,8391.58129948005
642,6929.739928137511
643,5493.561301562935
644,6759.109323572367
645,4655.11055541411
646,5441.825008247048
647,4880.792224705219
648,4532.991400465369
649,5370.30152849853
650,4879.874874379486
651,5410.2325185239315
652,4763.855319924653
653,5274.6329350322485
654,5772.1054312177
655,7637.539924386889
656,6275.229965373874
657,4448.079359993339
658,6384.337276723236
659,9723.443699140102
660,9328.580631326884
661,4429.215390946716
662,5151.868785466999
663,4887.479820709676
664,4577.475946754217
665,7255.463412012905
666,5937.7152983509
667,5991.670812729746
668,4713.386992923915
669,5921.902126725763
670,5633.331844482571
671,4482.666771743447
672,5792.124242972583
673,4440.574865154922
674,4366.098233100027
675,6794.50089551881
676,4655.107845004648
677,4899.20051619783
678,6326.192678414285
679,8801.191153015941
680,5087.834383305162
681,5792.069492261857
682,4521.666588950902
683,4704.984184090048
684,5004.016972929239
685,4704.839765045792
686,5457.675349611789
687,7882.302442822605
688,5642.657986775041
689,5858.13998825103
690,5908.519629530609
691,5911.276149280369
692,5237.827191025019
693,5014.079359661788
694,5034.812383890152
695,4233.508552815765
696,4113.495172087103
697,7945.544107474387
698,4727.638950563967
699,8633.971107404679
700,6418.133620712906
701,5224.669985909015
702,4874.862942326814
703,4834.333572011441
704,4294.092953760177
705,5172.627583961934
706,8963.661381904036
707,5963.725804682821
708,6531.01448925212
709,4690.954976890236
710,6488.20587317273
711,4232.687635295093
712,6952.211132161319
713,7972.526378836483
714,8290.370485179126
715,5562.28314710781
716,7209.184501703829
717,4215.7693785615265
718,9183.290382444859
719,4528.751518920064
720,6179.636002130806
721,7557.417844884098
722,4760.380982205272
723,4927.600145835429
724,5336.221866037697
725,5878.038683779538
726,5010.379384446889
727,4785.375867687166
728,4540.289344497025
729,7515.255542796105
730,4737.410428710282
731,4874.574938479811
732,4871.862641908228
733,5000.716856252402
734,4515.228052105755
735,7390.827306069434
736,4785.537317380309
737,4506.241950489581
738,5178.087339866906
739,5023.293574150652
740,6728.681501567364
741,6550.906204584986
742,4072.6685296446085
743,5779.894963409752
744,6504.873253628612
745,9529.190920382738
746,5799.208621196449
747,4918.552190307528
748,5536.425947509706
749,4726.9325343854725
750,5660.4813020043075
751,4505.732762165368
752,7935.408199906349
753,4645.16902545467
754,4595.98164948076
755,4668.950896959752
756,4631.33795176819
757,6854.28991945833
758,5714.002083938569
759,6184.101450566202
760,5608.432044442743
761,7020.207372333854
762,4493.494980152696
763,4623.23149671033
764,4919.944460932165
765,5001.165532480925
766,4987.733574472368
767,4445.018952596933
768,6073.218601491302
769,4553.4286389909685
770,4825.752673927695
771,4620.167274914682
772,6059.06960817799
773,5089.043107010424
774,9166.94731996581
775,10930.558457225561
776,6378.0212406255305
777,6325.304453447461
778,5157.454379674047
779,5961.766426887363
780,4893.213258430362
781,5749.727000929415
782,4768.105766002089
783,6385.977016784251
784,6533.971615575254
785,5445.042869847268
786,5458.337538614869
787,4670.160410813987
788,5831.244517944753
789,4062.857944495976
790,5960.282889068127
791,8252.203421991318
792,5259.52684539929
793,5864.911637537181
794,4270.777276743203
795,4388.092719703913
796,5508.303670465946
797,4616.398590043187
798,7608.376088459045
799,4544.722119372338
800,8761.91013148427
801,4528.764442235231
802,8487.007678836584
803,5756.440124992281
804,4580.353658456355
805,6281.46665615961
806,6544.691300231963
807,6735.846649192274
808,7413.6455410681665
809,6282.435373973101
810,7382.669132005423
811,5658.524640318006
812,5646.813789393753
813,4131.1863752268255
814,5941.464237894863
815,7441.059359811246
816,10249.432717572898
817,4843.096659459174
818,3586.1232234053314
819,5307.134060926735
820,5399.790519896895
821,4036.6219909749925
822,4739.647392977029
823,4823.703451868147
824,7997.918790113181
825,6087.905538551509
826,4649.161916330457
827,6591.88019406423
828,7086.518768794835
829,7207.185445386916
830,4757.687687013298
831,4445.588254537433
832,4539.02491882816
833,6101.113960500807
834,4681.008905027062
835,4779.273468222469
836,6247.494902249426
837,6788.610065091401
838,5673.029954656959
839,4522.736592102796
840,6791.109878666699
841,4485.1765184774995
842,4647.593200460076
843,4526.203640494496
844,7161.4207973740995
845,4530.610932298005
846,4286.189910978079
847,4314.069715399295
848,6058.822577957064
849,4744.518025022
850,5472.313169609755
851,4560.117180150002
852,5260.308898355812
853,5305.378162819892
854,4522.001943230629
855,5160.578685186803
856,5235.693981599063
857,5029.348457518965
858,5749.42192048952
859,9068.59386761114
860,4720.8046035431325
861,7828.4891632683575
862,5202.046817231923
863,4663.055706784129
864,5873.697577346116
865,5657.2460545785725
866,4788.264411251992
867,7146.92362980172
868,5533.0940658561885
869,6159.667466536164
870,4104.5164301246405
871,5512.328226771206
872,5193.176973652095
873,4210.093638844788
874,5027.157916098833
875,5910.3829900585115
876,5046.460635088384
877,4839.343912605196
878,6764.74881907925
879,4625.9253162145615
880,4890.813055317849
881,5684.879873491824
882,4793.6007585935295
883,6079.676810577512
884,5919.312602292746
885,3926.032363783568
886,4798.2534529827535
887,5307.128446329385
888,4110.228422809392
889,4141.952334806323
890,5074.392330922186
891,4817.248678337783
892,5491.012258719653
893,4892.883698206395
894,10853.986386202276
895,4572.486226312816
896,5659.699168466032
897,6188.041807174683
898,4312.127891328186
899,7729.328239478171
900,6317.862777084112
901,5007.473331924528
902,8853.37154378742
903,4785.9080411456525
904,7839.988746766001
905,6942.696401838213
906,4935.878369722515
907,5632.955571599305
908,8007.667342741042
909,6146.066380079836
910,5371.969721160829
911,5395.486419856548
912,6514.372936919332
913,5477.594653852284
914,5670.300149928778
915,4704.337218660861
916,5446.193721137941
917,6411.141680572182
918,4656.231583315879
919,5079.818339057267
920,5162.218531735241
921,6269.8467338345945
922,4510.392241489142
923,6059.180756174028
924,4530.6433838531375
925,4821.867758501321
926,5111.164907235652
927,8086.520045798272
928,5273.946921527386
929,4590.334545236081
930,4251.021492019296
931,6597.418964236975
932,4666.315742820501
933,6675.348294008523
934,5428.780449371785
935,5269.920094978064
936,4497.3067351952195
937,4840.610070489347
938,4612.370596259832
939,4301.412658199668
940,4480.415844745934
941,6361.291862919927
942,5382.614387016743
943,3923.8027632907033
944,5945.314953234047
945,4229.210325151682
946,6152.555473603308
947,4816.878663897514
948,4677.605349991471
949,6473.029495216906
950,4568.297553427517
951,6200.34780549258
952,4648.188499886543
953,5362.7809894979
954,6023.387733258307
955,4028.7068666629493
956,6830.705214653164
957,5071.739786606282
958,5055.950174931437
959,6317.103396531194
960,7763.139915864915
961,6799.442653909326
962,4878.718251068145
963,4267.995748434216
964,5259.504193462431
965,5566.218054462224
966,6356.4262606315315
967,5012.036626264453
968,4655.962600335479
969,7247.093250516802
970,4678.263682544231
971,5364.469924215227
972,6383.3358351551
973,4388.533299617469
974,5479.287366699427
975,4873.930796850473
976,5924.266934771091
977,6272.673870161176
978,7919.965840283781
979,5653.149272203445
980,6027.3966835998
981,4668.850511230528
982,4917.781355027109
983,4449.954055439681
984,6489.7583315856755
985,7570.791327584535
986,6810.60070797801
987,7931.1359258666635
988,3620.094954036176
989,5964.756556663662
990,8904.661229435354
991,6008.027375258505
992,5990.392804633826
993,6577.9609169662
994,6585.835693422705
995,4973.597401291132
996,5161.177012082189
997,5475.819745969027
998,4144.037471737713
999,5117.994394969195
1000,5194.449305973947
1001,8479.997932400554
1002,8283.611024383456
1003,6937.508811634034
1004,6128.471013728529
1005,4861.816023666412
1006,4476.674511309713
1007,4680.064034644514
1008,5956.591474566609
1009,6104.916900943965
1010,5883.731549829245
1011,7278.9856132641435
1012,4567.272358804941
1013,6051.754563197494
1014,4302.798208650202
1015,4502.763120099902
1016,6808.862117227167
1017,6115.559972766787
1018,8471.68641326949
1019,4492.585025813431
1020,7901.681041333824
1021,4877.606944758445
1022,4359.777380228043
1023,4306.119686111808
1024,4793.0782069042325
1025,4141.7975579202175
1026,4521.804917793721
1027,4950.441015604883
1028,4581.229610171169
1029,4599.132521230727
1030,5411.931242991239
1031,4533.332453217357
1032,5157.73758418113
1033,5662.980830725282
1034,6309.127596128732
1035,5593.813344981521
1036,5920.2594244629145
1037,5701.265463937074
1038,5500.939272455871
1039,5408.058568846434
1040,4626.549882221967
1041,6490.654161274433
1042,5991.7254550457
1043,4599.149916287512
1044,5636.642445370555
1045,5385.511049687862
1046,6153.7959193103015
1047,4404.191064093262
1048,5769.2155503071845
1049,10865.505589220673
1050,4978.023976549506
1051,4281.412872310728
1052,9076.77876296267
1053,4407.8029811270535
1054,4312.300588063896
1055,5198.422599218786
1056,6142.356310609728
1057,5969.565628122538
1058,7228.993711445481
1059,6347.661240216345
1060,6927.9981562756
1061,4812.009892102331
1062,4897.967473436147
1063,4710.448728855699
1064,6932.6873845122755
1065,5112.5720554851
1066,6881.896267540753
1067,5951.829411771148
1068,4376.03339202702
1069,4855.069310698658
1070,6676.65191020444
1071,5547.140682701021
1072,6859.710075818002
1073,4791.480499777943
1074,6280.194619070739
1075,4500.4472897052765
1076,7242.347995087504
1077,4914.4369863756
1078,7079.470952134579
1079,5144.232066631317
1080,4663.400825757533
1081,4581.969560779631
1082,4060.789100062102
1083,6247.2956230305135
1084,6371.676838692278
1085,5453.043389458209
1086,6039.904534999281
1087,4789.238472480327
1088,5997.376603513956
1089,4677.824893023819
1090,5853.962462250143
1091,4489.370023649186
1092,5232.543772246689
1093,6885.066854540259
1094,6622.917359627783
1095,5946.664079744369
1096,5323.33442986384
1097,5207.665047250688
1098,5657.86459344998
1099,4486.300715807825
1100,4754.858905423433
1101,7923.8557785749435
1102,4797.609166994691
1103,4489.404736522585
1104,6530.988201934844
1105,7250.2514568679035
1106,6223.273832138628
1107,4329.255847368389
1108,6772.805572051555
1109,6593.786449152976
1110,6634.196646377444
1111,4769.505392208695
1112,4856.20412093401
1113,8111.473478320986
1114,5411.135937195271
1115,4731.9598105326295
1116,7366.30009181425
1117,4254.900364283472
1118,4581.84090821445
1119,5930.73205319047
1120,7296.057075992227
1121,4573.9045293442905
1122,6265.54373908788
1123,5422.836665328592
1124,5426.725937888026
1125,7016.105750825256
1126,5161.248392317444
1127,5105.421020474285
1128,7370.978893894702
1129,5409.810263685882
1130,5061.417677719146
1131,4598.5011290460825
1132,5512.130704462528
1133,5852.271256491542
1134,4890.005700100213
1135,4454.141232024878
1136,4604.47795720771
1137,4656.023732848465
1138,7417.892161872238
1139,6384.572962895036
1140,9638.55566778034
1141,5805.983611498028
1142,4093.344973217696
1143,4990.563583936542
1144,6100.0928781963885
1145,5722.9018804878
1146,6924.432931441814
1147,4743.262479837984
1148,4506.217776145786
1149,7805.602281782776
1150,9569.567770414054
1151,5172.788285482675
1152,4391.026943035424
1153,6532.944314789027
1154,6425.6186623983085
1155,6239.550437167287
1156,6611.326634351164
1157,5834.134311955422
1158,6582.0044463686645
1159,4572.090601403266
1160,5021.161306519061
1161,6276.501339171082
1162,4983.820135686547
1163,6804.579473674297
1164,5234.305036287755
1165,4884.731387265027
1166,6835.730017371476
1167,4492.999992959201
1168,5603.926823232323
1169,4386.033778283745
1170,5430.258093364537
1171,5518.519628930837
1172,4687.150474067777
1173,5765.263922147453
1174,7341.586665455252
1175,5667.130227517337
1176,4452.043140042573
1177,5933.709192760289
1178,6068.117069076747
1179,4438.969755079597
1180,5491.767369713634
1181,4434.39279730618
1182,4167.525252591819
1183,5400.30859561637
1184,5278.131115760654
1185,4453.854853864759
1186,5579.342241238803
1187,4295.9183243103325
1188,9388.07153122127
1189,5547.866819031537
1190,9651.959385167807
1191,6324.951734691858
1192,4837.351624727249
1193,4598.659189470112
1194,5047.196036595851
1195,5775.682182047516
1196,4689.113565731794
1197,4232.36939021945
1198,4457.407116517425
1199,4176.419050447643
1200,4664.132684204727
1201,5236.773654446006
1202,6815.855125457048
1203,4888.951510023326
1204,5276.6524167098105
1205,5690.464206766337
1206,4847.891815144569
1207,7516.128036219627
1208,5128.743240382522
1209,5603.684713803232
1210,4016.401899419725
1211,5173.493786912411
1212,9328.148470651358
1213,4631.071502685547
1214,5825.910875488073
1215,7591.844863478094
1216,3844.9344705604017
1217,9597.613303340971
1218,8536.194679368287
1219,5691.143184877932
1220,7225.585546787828
1221,5570.402180049568
1222,5536.249247230589
1223,4503.990554857999
1224,5931.62092493847
1225,4702.328359439969
1226,4336.300554424524
1227,6255.909214857966
1228,4454.899717874825
1229,8420.67113026604
1230,8086.010428454727
1231,4968.7425823919475
1232,6228.266388494521
1233,7124.776977933943
1234,4644.565578907728
1235,4266.997952830046
1236,6921.652916897088
1237,4848.524392623454
1238,7008.224069137126
1239,5454.513014324009
1240,5483.4877470210195
1241,5619.531455263495
1242,6948.043141890317
1243,4801.015133928508
1244,7026.626901134849
1245,6439.919739741832
1246,4899.472882304341
1247,3824.987076740712
1248,7319.122834801674
1249,5020.622557621449
1250,5568.511900670826
1251,4818.246636670083
1252,5269.189959328622
1253,5564.011690348387
1254,6210.673897001892
1255,7059.48645189777
1256,5108.78228303045
1257,5448.743358831853
1258,5011.543513484299
1259,4460.404674585909
1260,9127.216614216566
1261,5231.098904233426
1262,4520.817491330206
1263,5659.976058315486
1264,8682.387122232467
1265,5513.786216240376
1266,5745.487011604011
1267,4911.793197993189
1268,5877.749741774052
1269,4236.699502378702
1270,8614.235595881939
1271,5519.927290953696
1272,5839.937656220049
1273,5126.25356290862
1274,7202.551325511187
1275,4698.052613452077
1276,4936.449574422091
1277,6659.529925052077
1278,5764.397571962327
1279,5959.8908792845905
1280,4481.749617155641
1281,5589.369715575129
1282,4570.998696986586
1283,4592.80720949173
1284,4797.708734270185
1285,4537.978984128684
1286,5978.877814326435
1287,6087.008681431413
1288,4517.646478321403
1289,4649.657379869372
1290,4213.824313428253
1291,6691.954190578312
1292,4472.409946143627
1293,4741.549896743149
1294,4686.908949077129
1295,4580.574165496975
1296,5585.753004763275
1297,4612.981636811048
1298,7715.671780880541
1299,8440.886864624918
1300,4703.348805028945
1301,4443.641196273267
1302,7512.016896355897
1303,4674.503089424223
1304,8353.441162560135
1305,5560.075160514563
1306,5076.2395179495215
1307,5997.479116540402
1308,8671.574294481426
1309,4907.525237392634
1310,5763.552482452244
1311,6491.512728445232
1312,5026.364340472966
1313,6870.567696325481
1314,11239.881034296006
1315,5747.092451039702
1316,4671.963419813663
1317,8585.289663381875
1318,3289.6263203434646
1319,6669.091747429222
1320,4619.051348373294
1321,4322.145149074495
1322,5663.708229433745
1323,5108.531988296658
1324,6701.179698169231
1325,5202.0011209361255
1326,5206.280601669103
1327,5180.831222180277
1328,5249.4813362546265
1329,5666.4021294005215
1330,4544.942130703479
1331,4673.138094097376
1332,5530.797546479851
1333,4883.71623243764
1334,6809.060227010399
1335,4990.747010920197
1336,4723.575551714748
1337,5019.059363845736
1338,5653.673517026007
1339,5371.031015049666
1340,4880.665876980871
1341,5548.098014749587
1342,5324.344976000488
1343,4979.432175733149
1344,5638.588186059147
1345,8131.705434139818
1346,4559.284326698631
1347,4839.913035769016
1348,8918.514298703521
1349,4708.893297154456
