ID,풍력_발전량
243,4808.952114621934
244,4665.423642775015
245,6934.826858343731
246,4202.984782320331
247,6598.859447995113
248,5119.457661504275
249,4859.6411317784805
250,5497.4772208520735
251,5913.266944512201
252,4957.571723583969
253,5438.450526773959
254,4886.85745569531
255,5054.107711952558
256,5510.705682894273
257,9600.219080093491
258,8304.460398194467
259,5703.980829813896
260,4938.257164398761
261,5767.96469292845
262,4615.269286732044
263,4706.329445898533
264,7392.234717980755
265,5725.426659442572
266,6042.783994187659
267,5936.937204133574
268,4448.942061725189
269,6657.349578936177
270,4535.597642700857
271,4693.735285323695
272,5586.165914764919
273,5766.397897817136
274,4720.556578564545
275,4268.098239063169
276,7195.883771499211
277,6486.772734893486
278,4536.806721809
279,6446.486895159935
280,4842.33065060465
281,5319.685121605231
282,3423.0663802554773
283,7227.424339188583
284,4998.945714975067
285,5613.073023418459
286,4717.944685841445
287,4957.364786446444
288,4176.790872245765
289,4496.863023954153
290,4484.85809682461
291,5636.395748637384
292,5195.59868905734
293,7138.496492368868
294,4379.587203866569
295,3763.2289179787913
296,4465.139290530147
297,7548.67803424297
298,4397.867725423159
299,4089.103052030783
300,5463.234631525731
301,7145.397982375405
302,5102.339060229482
303,6414.881559030444
304,4833.973290653725
305,4710.961895213404
306,6325.825606925995
307,7266.830245345045
308,5850.534653654584
309,4695.50214371481
310,4622.526442598028
311,3972.6195601044456
312,7141.346400975832
313,5975.088784949563
314,4278.189914826478
315,7346.886066273757
316,5273.336476184719
317,5261.9034636212455
318,4702.516155459831
319,8287.366470026172
320,4959.392912722513
321,7465.395059666305
322,4781.041317842086
323,5297.26599773785
324,5893.758011467406
325,7900.546859159687
326,4332.344378788519
327,5155.63218574287
328,5543.386100912554
329,4166.3827181610395
330,4385.896702001046
331,4993.641270418244
332,5068.34807966309
333,8364.690041625348
334,5616.223672828841
335,6000.775131089351
336,6416.220264010713
337,5242.52442910432
338,6015.0567241165845
339,7023.726838307019
340,5946.456505033857
341,4148.261566672649
342,5647.545093306719
343,4132.647503813554
344,5324.399903677491
345,4245.042180310877
346,5805.206431696628
347,4986.221398870635
348,5815.898230141698
349,5554.351014621585
350,4768.273625989765
351,6786.892472316278
352,5607.518275879585
353,6231.431108042889
354,6067.71046531669
355,4348.392946747335
356,4772.005552219518
357,4659.019342549407
358,5064.658577316004
359,6270.939475055202
360,4695.575806746143
361,6304.971820449136
362,4429.224969159404
363,4894.615452655824
364,5349.0796484695165
365,5522.59968673173
366,5310.75068196698
367,6021.384108001279
368,5998.832255208079
369,4803.848765336588
370,5868.879267386103
371,6527.808760268032
372,5845.409970997542
373,4703.276035307383
374,6560.582811825268
375,4893.618972777622
376,3027.1980996257626
377,4561.724202091311
378,7497.072593475255
379,4654.195787381032
380,5011.823769935669
381,5110.855584623903
382,7224.545576763718
383,4620.955666346417
384,5078.678352387651
385,4783.241413513169
386,6584.916969397309
387,5004.873361204081
388,4657.452783612534
389,5592.961579758819
390,5718.888380260672
391,4304.878699826484
392,5338.873927809647
393,7426.9947010451
394,4753.3270490068535
395,8740.167173816619
396,5239.42398203144
397,4630.872857203183
398,5019.478803400183
399,5984.477432774729
400,4223.1854462432675
401,5175.205920242879
402,6261.828461682599
403,5360.5273823462485
404,4594.621028021793
405,4859.684337302286
406,4444.860175104288
407,4875.25620401802
408,3670.9819040540606
409,5114.758968952316
410,4874.233255671104
411,5834.675519346696
412,7018.991159276717
413,5886.349595792213
414,3674.3936853975756
415,4938.130095637462
416,6017.338615300512
417,7700.6867657851835
418,4749.55554138805
419,6000.345016422158
420,4563.561721658625
421,4931.340949414909
422,9183.323999958287
423,5503.624593407614
424,8212.863194990729
425,5122.443333739007
426,4775.890174393251
427,4593.498726310907
428,4650.274838342797
429,7871.39149759541
430,6651.756000215537
431,4222.649850363756
432,6321.395399142348
433,5870.815418522136
434,4665.338546315295
435,4626.51436806962
436,5583.327029904933
437,4719.095733925613
438,4152.569922714232
439,4940.634997519373
440,5891.5371399204305
441,4971.368868864112
442,6618.044620822591
443,5028.129483676166
444,7198.596828286711
445,6099.741558862064
446,6376.410918202164
447,5663.862957512232
448,6679.719185717055
449,4584.6808806908375
450,4287.718318147905
451,4798.572179521143
452,4723.837048842106
453,6325.623680892546
454,6258.654038595996
455,3848.58057726259
456,7402.709312322666
457,5305.415850505378
458,4446.28564699163
459,4642.99860708366
460,7492.3221749030345
461,5157.907811105688
462,8102.676614851807
463,5528.149570796028
464,3506.5948278206342
465,5721.880883628357
466,5378.252150299464
467,5740.3448448464915
468,4949.751333299384
469,4565.509498876112
470,5152.334734712727
471,3779.569635277381
472,5580.996552043245
473,5386.191364349623
474,7402.913719759381
475,6640.89095455996
476,4897.1495577294845
477,4432.411149095948
478,6894.710414953064
479,3239.8377698608383
480,4643.424033951189
481,5528.692409017327
482,5600.516508169414
483,4915.206284326559
484,6076.608800876769
485,4504.896911132208
486,4561.449254875653
487,6958.424395991344
488,4901.8932492520835
489,5562.324465811078
490,4370.522305865219
491,5479.542260239308
492,5004.720193079585
493,4465.01018521699
494,6401.871395618247
495,5361.311771393666
496,5862.341600199608
497,5580.869308977213
498,5961.282786453376
499,5545.89540665524
500,4762.38692462098
501,8471.916874357266
502,5299.069376211526
503,6349.643280892604
504,5564.714751412714
505,5679.77690030355
506,4846.940577772388
507,5480.78943577403
508,4662.8982184288325
509,6632.844881999365
510,4426.370603969815
511,7130.269620450417
512,4822.357744837413
513,4990.094183561043
514,6008.915823642485
515,5664.563295514265
516,4397.556900534721
517,5435.138138373004
518,4884.940435652825
519,5149.410149073257
520,6984.73631419189
521,4392.513681989047
522,5471.782564119669
523,5091.503915763111
524,4144.057172579109
525,5365.093081376777
526,4687.496151776606
527,5134.388008985145
528,4466.775333377882
529,4716.363723382412
530,4753.151519041508
531,6816.62508939128
532,4781.305443127261
533,7544.668645181868
534,4591.810548513808
535,7084.979040250415
536,4636.4420876509685
537,5573.70785938669
538,7646.770870566135
539,5004.747597865295
540,3906.146112901013
541,5148.291014331102
542,4064.8671718973783
543,4491.256748618267
544,5047.571132588899
545,5155.566073297552
546,6186.824618503131
547,8364.600779269473
548,4432.516808222281
549,4781.194351113896
550,3280.2399436806736
551,5547.889547190454
552,4555.736885042774
553,5313.419408953021
554,6920.883752376627
555,5314.824034603604
556,5428.293814799254
557,4636.455774979229
558,6672.99975035488
559,4603.456103695789
560,6345.581981822354
561,5234.422283044143
562,7584.312959146511
563,6217.355636175518
564,5357.92835080158
565,7155.257600630139
566,4729.863216317375
567,5067.285464428598
568,5505.619073667447
569,4018.3856031330943
570,4875.3686430308735
571,6675.1824914401805
572,4552.770571719389
573,6047.223264992994
574,4607.224528426479
575,4748.473986347177
576,5869.449801530282
577,7404.960423008713
578,5020.000528094126
579,4724.755013249756
580,5310.88557902418
581,4833.535779664002
582,4463.232453886449
583,4909.850688377774
584,5311.612327161216
585,4688.0051156885165
586,5030.088216762844
587,5010.578360441694
588,4472.845032372337
589,5538.967833768576
590,5530.466553520935
591,6645.414880598226
592,4454.779811001383
593,6933.44097148921
594,5767.060818196536
595,5101.2053376419935
596,4894.091182569449
597,5058.234023464087
598,5006.401948918181
599,5616.5684499189665
600,4372.542555016902
601,8152.906378685002
602,5125.672174612642
603,8070.785457966762
604,6643.8563972042175
605,4053.3142161709256
606,5136.790894009144
607,6425.264856980211
608,4639.890183961979
609,3913.160258454416
610,3782.646488414379
611,5365.4099885056785
612,4646.736036134709
613,3331.8298484114057
614,6205.45952518296
615,6418.206923295715
616,5245.395452985045
617,5244.657258030493
618,6082.45366828292
619,7790.0453532375395
620,5147.6333778431
621,5256.419379614235
622,8356.390982524666
623,6141.695604828099
624,4308.45841221296
625,5321.001912666194
626,4331.510373343568
627,4611.082979048195
628,5506.045802504406
629,5942.784196363675
630,6208.057516852103
631,4040.6654454335803
632,6415.0975212090125
633,4286.4365473964135
634,5973.230224970146
635,4975.9116103586275
636,6056.648004397168
637,4395.722148594126
638,5408.342103451985
639,4633.559048914758
640,4257.775263483811
641,7707.652025722287
642,6637.154198526783
643,5362.181464126683
644,7027.298807090934
645,4936.119720164221
646,5283.4006369759445
647,5079.676679494325
648,5022.344653173524
649,5249.056007797219
650,5070.076048415067
651,5229.781890713581
652,4729.42665770225
653,5207.107785148226
654,6004.485654932301
655,7155.6899965638
656,5967.273861605441
657,4311.64955934271
658,6528.827454797487
659,8272.6548676315
660,7775.252669262729
661,4417.608897417871
662,5304.313461611571
663,4741.180920161074
664,4431.49021182119
665,7583.7879082435975
666,6334.594431562757
667,6130.381473204034
668,4984.1933345964935
669,5622.870010092534
670,5193.5655632655835
671,4575.497112595011
672,5557.991711330746
673,4316.701606118208
674,4279.662975679181
675,6152.687817430269
676,4935.707668992283
677,4914.430516059103
678,5863.106377743272
679,7608.194485313637
680,4807.16317378683
681,5420.490415822598
682,4669.4673687064205
683,4425.187275846576
684,5520.023889744974
685,5127.15044393143
686,5440.444430306787
687,7382.853202408005
688,5651.892425351078
689,5573.290346789465
690,5581.907318900834
691,5585.254592575569
692,5378.404242760676
693,4900.293542468018
694,4940.167220923264
695,4262.703271317558
696,4462.146218232432
697,7348.073532477807
698,4640.590164079244
699,7612.75038990326
700,6035.4081184270035
701,5357.029105567402
702,4698.580966130801
703,4733.5909451645275
704,4037.0041657204274
705,5016.728919148969
706,7637.596153991966
707,5583.703653940727
708,6020.058251246024
709,4874.514641404239
710,6163.105434800207
711,5781.75656511361
712,6738.408929350902
713,7287.47225969829
714,7223.052820551791
715,5059.359153098543
716,6527.754023335088
717,4079.4635953333927
718,8214.453623947484
719,4332.55957843145
720,5768.099367768096
721,7348.860844613053
722,4796.167535277753
723,4984.163967860339
724,5223.59750776866
725,6094.298812306079
726,4975.823382228089
727,4788.781043691706
728,4332.559358801605
729,7226.632421427348
730,4703.623961442907
731,4838.637059955043
732,5041.918024263694
733,4674.928964006947
734,4861.7475245557725
735,6594.663031634904
736,4547.540644625231
737,4447.028401193587
738,5162.579327676096
739,5383.4831421212
740,6239.478802967904
741,6221.673769433779
742,3979.729938121309
743,5629.663882185909
744,6215.437860637816
745,7924.229913093121
746,5407.497042533214
747,5496.927753304393
748,5629.059555470274
749,4640.2287386680255
750,5499.951025922957
751,4502.168527615955
752,6986.8304758973245
753,4871.239903548674
754,4726.7810254207
755,4836.089284775488
756,4911.419078279927
757,7013.294744041021
758,5820.405996875721
759,5936.937204133574
760,5200.806849328743
761,7763.488642059412
762,4197.646743751335
763,4694.538018905907
764,4685.437610966997
765,4954.848342159647
766,4979.284288333496
767,4518.083003096224
768,5747.891665366769
769,4547.7899044826045
770,4605.7292630343
771,4491.637089824653
772,5468.574423306854
773,5446.084732304735
774,8842.667407816247
775,8795.726499715413
776,5901.732555561117
777,5995.477934359049
778,4723.22795919457
779,5915.40343335332
780,5104.4790491184685
781,6341.921229741507
782,4872.172261621279
783,5860.292012465245
784,6145.389513602218
785,5024.05219227419
786,5293.598403750337
787,4568.916189865093
788,6305.077360750234
789,3800.9981845250295
790,5521.908342328534
791,8074.745511705289
792,5164.526473527658
793,5917.042589837976
794,5276.799894392461
795,4571.209589365404
796,5572.48302535835
797,4507.229714662797
798,7270.31391906293
799,4948.451832263381
800,7719.848190247401
801,4525.681722926034
802,7186.070732419612
803,5662.344254227501
804,4736.891336879198
805,6400.239436192904
806,6342.799491870159
807,6433.401617190597
808,7654.605811752845
809,5853.084319996124
810,8047.592934637214
811,5329.779636628024
812,5438.198461244814
813,3958.5736202723347
814,5554.05820772046
815,6686.267311372008
816,8352.204234133766
817,5075.648126799439
818,4472.637193161529
819,5264.860650100891
820,5349.934778604453
821,4069.1979237932246
822,4726.292063596426
823,4959.962611343246
824,8689.049821885506
825,5706.333999594179
826,4804.501750328345
827,6334.327278394252
828,6925.542361537315
829,7273.481401263736
830,4952.755974125932
831,4424.412407737691
832,4926.634153218154
833,6453.116196785704
834,4657.919160601596
835,4794.32567563554
836,5891.773041170236
837,6152.444749693153
838,5475.9178661888
839,4893.264450449788
840,6990.187953430694
841,4325.315498193435
842,4398.543920825905
843,4404.561964079039
844,6956.05156172844
845,4494.30122499296
846,3936.332459365891
847,4133.114272997045
848,6069.147407067678
849,4613.385381542845
850,5306.1086994461075
851,4348.122891615087
852,5008.208832898352
853,5113.058422139875
854,4146.292938337458
855,5057.4598394423665
856,4928.665340709878
857,5242.029978135804
858,5414.217032739602
859,7772.808111497638
860,4421.776484589733
861,7841.475343735889
862,5098.674655853305
863,4861.334086011862
864,5928.238920846314
865,5438.875586449518
866,5005.885638321401
867,6861.868744294974
868,5392.290298711567
869,6430.7680240396
870,4767.17803569496
871,5210.490183991933
872,5030.785530383204
873,4033.6350417311187
874,4888.496927774395
875,5637.68890817737
876,4982.101534955669
877,4744.153491403675
878,6482.555430652283
879,4792.710464927368
880,5420.452622356417
881,5180.161703536229
882,5295.008858259069
883,6394.752218452457
884,6007.17325808201
885,3813.089795044245
886,5093.90469692467
887,5178.055762563745
888,3934.3240352477587
889,3914.650808181701
890,5367.051794915897
891,4673.323501617415
892,5203.320541677356
893,4490.365699062357
894,8908.499330603809
895,4655.47474606632
896,5771.70250078509
897,6776.481033296586
898,4669.622767079854
899,7375.571190418239
900,6094.552697555831
901,5299.245706551941
902,8158.431346966303
903,4085.067602671974
904,7302.022247525223
905,7472.4687983935
906,4968.323005030339
907,5538.82603778888
908,7438.274774543592
909,7131.483916434168
910,5878.811288225814
911,5924.31266700523
912,6231.923071633093
913,5296.545131065883
914,5313.679643308424
915,4659.747496404278
916,5323.030971852451
917,6341.142233569757
918,4539.083418784197
919,4908.787321557291
920,6177.536993120302
921,5879.716061799059
922,4937.07894322279
923,5623.426810508943
924,3486.6674895274336
925,4816.268000359822
926,5524.6530843111395
927,7642.379468365776
928,5212.364745492901
929,4583.825844813749
930,3963.1108403388353
931,6983.806661288225
932,4775.736995007144
933,6376.589998112002
934,5404.6978956150415
935,5022.90205908168
936,4294.511525720649
937,4574.677796209435
938,4779.1822320194915
939,4144.944534996524
940,4534.414706320007
941,5951.789538596204
942,5488.521643904678
943,3745.517518599838
944,6162.946789687907
945,3933.5745861939504
946,5974.897120279173
947,4841.694102423266
948,4895.017411501089
949,6226.916735175997
950,4486.711735544319
951,5678.372817024385
952,4627.352095636743
953,5549.934971207957
954,6417.746531932062
955,4898.519214449887
956,6598.238611398847
957,5028.677349329344
958,5247.635889578669
959,6152.713132034289
960,7386.961982994922
961,6335.306145854731
962,4682.400689732633
963,4644.000131785782
964,5311.803605770692
965,5272.182590973476
966,5857.259933320747
967,5440.60201293233
968,4945.96505354601
969,8396.89044586895
970,4568.235334802681
971,5610.120053521445
972,6405.901629095635
973,4415.495464885258
974,5403.754253840394
975,4286.692319480353
976,5647.667439370387
977,6226.880571578658
978,7051.461643365648
979,6112.29443978268
980,6164.205364729656
981,4467.339334933524
982,4846.941256681253
983,4307.137806008803
984,6910.192131019197
985,6731.023823449534
986,7187.341614443605
987,6987.740623764461
988,4795.9407166841265
989,6099.754350680072
990,7331.636763469869
991,5711.560291298694
992,5737.5436133757175
993,7118.174194786465
994,8101.381860330381
995,5396.4506343140965
996,4747.904032995284
997,5307.418507820286
998,4490.538548026641
999,5020.587538070977
1000,5612.025931741635
1001,7240.371427017206
1002,7225.485582804657
1003,6536.763307333051
1004,5777.668395736604
1005,5039.295934067253
1006,4344.402808803832
1007,4775.599438872538
1008,5623.5111348757055
1009,5694.285663984192
1010,6044.766102458932
1011,7014.34114674243
1012,4594.196557225572
1013,5959.62994772938
1014,4199.975831984193
1015,4389.294237528549
1016,6045.758832084015
1017,5659.635408577247
1018,7268.269645021122
1019,4488.99995280875
1020,7250.107642822404
1021,5418.365822412219
1022,4447.2975562613865
1023,4176.245304801618
1024,4695.723514806799
1025,5133.837767867342
1026,4407.920374975336
1027,4911.263093821297
1028,4615.690787437052
1029,4676.868859436479
1030,5441.459682228626
1031,4619.335593379044
1032,5071.200380888651
1033,5325.942360659945
1034,6007.4925708914525
1035,5603.282025224529
1036,5830.422740985698
1037,5451.1523434205155
1038,6008.654374443926
1039,5240.566069924855
1040,4777.442227979685
1041,7022.360520045389
1042,5711.62409244923
1043,5313.622119547072
1044,5386.418842650077
1045,5243.296462833125
1046,6902.304816952179
1047,4154.1121226452815
1048,5783.7078385528
1049,8062.643755263882
1050,5034.944727293507
1051,3930.8378664401826
1052,7705.6882846727385
1053,4600.926484679832
1054,3985.7521568954107
1055,5200.65090713065
1056,5764.596595564566
1057,5714.565618936002
1058,7645.770187557122
1059,6058.334413773206
1060,6621.129319685599
1061,5066.367756158608
1062,4803.766939245572
1063,4908.992313511466
1064,6827.334891563107
1065,4842.156935389445
1066,6143.096196959901
1067,6485.396790136874
1068,4593.796049628232
1069,4777.797149583086
1070,6380.156341961469
1071,5441.602506156458
1072,6517.223766796582
1073,4857.504252569925
1074,7312.838714164274
1075,4798.686843856558
1076,7991.772254140145
1077,4630.490285469976
1078,6889.967875580449
1079,5008.228695634636
1080,4788.670654862595
1081,3698.36118635835
1082,4047.1610339643375
1083,6297.002556902007
1084,6697.088090776699
1085,5200.624347937468
1086,5688.950144491333
1087,4843.4608271642355
1088,6344.188659671752
1089,4594.709227747371
1090,5594.258958964725
1091,4386.342690306163
1092,5032.401738840563
1093,6218.741520761076
1094,6756.261850939423
1095,5480.706457895372
1096,5236.973943276185
1097,5357.184775021742
1098,5294.129040176864
1099,4518.823159261432
1100,5061.199431543268
1101,7586.697633202071
1102,4765.135814930138
1103,4156.3379529263475
1104,6376.100637640513
1105,7406.242961384734
1106,5995.929255356314
1107,4536.741263937816
1108,6376.8465027153725
1109,6429.676339581085
1110,7838.538261331007
1111,4968.184888185031
1112,4598.083480014524
1113,7155.455751032452
1114,5225.187800072832
1115,5085.66198591757
1116,7440.070023888227
1117,3951.7910044960445
1118,4681.498233030783
1119,6170.9620152293355
1120,6591.970543331496
1121,4476.10029457201
1122,5802.633775672555
1123,4994.160329549864
1124,5062.153385844722
1125,7162.035960564419
1126,5102.542983088148
1127,5410.157995156536
1128,8256.448499847378
1129,5427.112768134335
1130,4658.208236266364
1131,4756.2277355203405
1132,5778.752871538483
1133,5473.444535604969
1134,4902.765607192676
1135,4704.626731188357
1136,4835.739463769423
1137,4702.630950160208
1138,7817.943546491559
1139,5898.669334680075
1140,9011.971976485365
1141,5826.810322034929
1142,4038.489248778613
1143,4984.9337642025785
1144,5656.263419237803
1145,5373.67853913235
1146,6497.151565835113
1147,4681.554174445191
1148,4581.734213179385
1149,7113.1390430722095
1150,8214.474923400587
1151,5243.6039022205805
1152,4211.22481582145
1153,6655.945802354137
1154,6589.605939285975
1155,6343.902284799493
1156,6131.160995814978
1157,5612.201295133826
1158,6092.103138245118
1159,4823.8886745539785
1160,5514.239337149687
1161,5851.533897522604
1162,4693.765103568905
1163,6385.500567208248
1164,5613.755079627299
1165,4439.7268636428635
1166,7033.732136308536
1167,4232.458266920294
1168,5498.506739646487
1169,4570.268557294738
1170,5228.125157372793
1171,5121.919007090997
1172,4552.0057794766035
1173,5128.7092447379255
1174,6726.207645982009
1175,5434.351003285643
1176,4378.155482554546
1177,6236.378060069168
1178,5611.172018706158
1179,4521.1638319460035
1180,5522.58275815926
1181,3526.7955551745545
1182,3934.562403575459
1183,5162.353253255133
1184,5434.348462214606
1185,4473.55890880755
1186,5649.468412430724
1187,4123.986088715901
1188,7896.773894137761
1189,5094.022575479728
1190,8201.379876214924
1191,6095.875158113486
1192,5343.383819439274
1193,4545.446382604947
1194,4994.687398821639
1195,5659.103414579906
1196,4906.076303022652
1197,3791.7709069374832
1198,3481.6916088147264
1199,4136.878442114568
1200,4659.129469833599
1201,5048.0381052293815
1202,6360.9007898142445
1203,4515.179163996829
1204,4957.935946602491
1205,5896.2464609030285
1206,5264.075754562684
1207,6928.736914966867
1208,4918.261972816486
1209,5980.758592233993
1210,3736.712119706499
1211,5243.797647957079
1212,8071.869675129943
1213,4723.744859038707
1214,5666.5323427632975
1215,7090.804935177788
1216,3474.9203853556537
1217,7774.728357249842
1218,8442.907228193159
1219,5297.717846514133
1220,7131.500898717
1221,5331.530269748444
1222,5229.792123770225
1223,4602.226547976199
1224,5927.698469992552
1225,4117.227168061101
1226,4105.651151502563
1227,5851.882937308808
1228,4430.477339807607
1229,7938.221993378276
1230,7579.70896594759
1231,5002.405599360412
1232,5699.367449697049
1233,6837.073614886758
1234,5073.771422877733
1235,5275.704967566038
1236,7388.270120981702
1237,4910.180023311201
1238,6762.220246320037
1239,5314.75628097661
1240,5329.9900203472935
1241,5618.690291579347
1242,6756.490695583954
1243,5074.781597865978
1244,6515.15634174578
1245,6236.402771439927
1246,5215.665716534626
1247,3248.339377194614
1248,6799.335351736692
1249,4957.677118784457
1250,5213.299703539349
1251,5208.687204714108
1252,5437.001242673548
1253,5493.235957699828
1254,5904.552468108683
1255,7446.155781734269
1256,5146.602826022194
1257,5243.542303497292
1258,4948.368094192323
1259,4773.286033115641
1260,7639.715916447865
1261,5188.928365638014
1262,4612.63086309252
1263,5077.6505773468525
1264,7487.781782434613
1265,5225.199971097754
1266,5592.627616882761
1267,4749.161361819599
1268,5569.961306348152
1269,4616.725765505049
1270,7847.898720864934
1271,5118.590226724569
1272,5429.802861993259
1273,5525.216690752248
1274,6773.675238992379
1275,4791.1289905931335
1276,5337.09313617117
1277,6037.165441075544
1278,5626.668589642417
1279,6540.148340269923
1280,4420.783667465264
1281,5421.816161486757
1282,4498.754566329415
1283,3745.0135306116717
1284,4494.454569640628
1285,4353.381027709285
1286,5832.291990955971
1287,6064.550309380109
1288,4414.155495790183
1289,4187.268009867694
1290,4120.706583362335
1291,6157.592877454124
1292,4363.325503578933
1293,5183.032195442298
1294,4754.693053666386
1295,3968.5424347393855
1296,5309.199246322882
1297,4561.724202091311
1298,6941.754155609233
1299,7233.778043308208
1300,4707.538851530728
1301,4386.707494300295
1302,7073.068512529193
1303,4866.827834601834
1304,7944.083506195893
1305,6302.5886712473
1306,5349.993027762801
1307,5914.001021559583
1308,7952.71506745377
1309,4798.258071288379
1310,5476.267061040853
1311,6552.895149870106
1312,5194.039943489712
1313,6469.903466447897
1314,9370.850181793547
1315,5698.209196072421
1316,4500.458351084468
1317,8298.592129273748
1318,4271.798070051591
1319,6337.202715020598
1320,4380.766111034114
1321,4761.683593686845
1322,5844.3306816683325
1323,4996.923459934915
1324,7344.874486693385
1325,5629.018668234843
1326,5542.782585826062
1327,4912.144962201477
1328,4990.422270481009
1329,5013.453966290894
1330,4672.151248904294
1331,4868.081158389803
1332,5414.0453099595325
1333,5117.0553146965685
1334,6659.472161141719
1335,4927.352620264777
1336,4786.500856307073
1337,4664.127852183359
1338,5824.071811398258
1339,5195.923279488343
1340,4841.7827100723225
1341,6177.529667816852
1342,5177.460328580753
1343,4946.366847629193
1344,5818.273429002875
1345,7707.989939643943
1346,4897.255521825253
1347,4888.781301272858
1348,8160.3803605497815
